,Duration,Heart_Rate,Body_Temp,Calories
13479,27,113,40.8,241.0
13480,30,115,40.9,264.0
13481,8,84,39.5,31.0
13484,6,92,39.4,30.0
13486,5,79,39.0,7.0
13487,11,89,39.9,36.0
13490,9,90,39.6,44.0
13492,21,100,40.4,132.0
13493,20,94,40.8,94.0
13494,29,104,40.5,178.0
13495,7,82,39.3,16.0
13498,21,98,40.4,98.0
13502,24,100,40.8,142.0
13503,14,95,40.4,63.0
13504,4,82,39.0,17.0
13506,2,78,38.3,8.0
13507,28,103,40.9,172.0
13508,24,101,40.7,183.0
13509,8,89,40.0,32.0
13511,12,90,40.1,56.0
13513,4,84,39.0,9.0
13518,30,105,40.8,203.0
13522,14,88,40.3,59.0
13523,30,120,41.2,258.0
13524,5,87,39.1,20.0
13525,17,99,40.3,114.0
13527,21,97,40.6,140.0
13529,23,102,40.5,146.0
13530,18,92,40.1,101.0
13531,22,102,40.7,166.0
13535,16,102,40.3,99.0
13536,25,106,40.7,206.0
13538,17,98,40.4,69.0
13540,13,90,40.2,44.0
13542,9,85,39.4,27.0
13543,24,103,40.7,176.0
13544,18,104,40.5,97.0
13546,17,93,40.4,79.0
13547,12,96,40.0,47.0
13551,27,111,41.1,226.0
13553,16,100,40.7,94.0
13554,4,89,38.8,20.0
13556,15,103,40.4,77.0
13558,5,86,39.0,19.0
13559,25,102,40.8,150.0
13563,10,80,39.9,26.0
13564,5,91,39.3,17.0
13565,10,92,39.9,41.0
13566,18,103,40.5,96.0
13567,10,80,39.7,27.0
13568,19,93,40.4,91.0
13569,21,96,40.6,88.0
13570,24,101,41.0,127.0
13571,4,84,38.9,10.0
13574,27,114,40.8,177.0
13583,10,90,39.5,38.0
13585,25,92,40.8,168.0
13587,5,86,39.1,24.0
13588,9,93,39.4,38.0
13595,17,97,40.6,106.0
13596,29,111,40.8,187.0
13597,11,84,39.7,34.0
13599,27,107,40.9,156.0
13600,8,73,39.7,26.0
13604,3,78,38.4,6.0
13605,18,98,40.0,90.0
13606,2,73,38.4,3.0
13607,17,105,40.2,147.0
13608,25,101,41.0,132.0
13609,24,93,40.6,105.0
13610,6,82,39.1,28.0
13611,20,106,40.6,115.0
13613,13,100,40.0,83.0
13616,21,94,40.5,105.0
13617,11,97,39.6,80.0
13618,9,88,39.9,47.0
13619,23,96,40.4,129.0
13621,24,107,40.4,161.0
13622,28,108,40.7,185.0
13623,29,110,40.7,220.0
13625,18,101,40.3,112.0
13632,29,117,40.7,261.0
13633,22,102,40.6,104.0
13637,7,86,39.4,22.0
13638,29,102,40.5,148.0
13641,15,92,39.9,56.0
13643,27,116,41.0,213.0
13644,11,103,39.8,77.0
13646,21,96,40.7,87.0
13647,2,83,38.5,10.0
13658,7,90,39.2,36.0
13661,10,95,39.5,54.0
13663,21,99,40.3,100.0
13665,3,77,38.7,8.0
13670,8,88,39.5,41.0
13671,4,75,39.1,4.0
13672,14,94,40.2,61.0
13673,25,99,40.6,186.0
13675,20,102,40.4,144.0
13676,5,77,39.0,15.0
13677,9,93,39.5,34.0
13678,25,109,41.0,214.0
13682,12,90,40.1,45.0
13684,2,84,38.2,5.0
13685,17,93,40.4,68.0
13686,2,84,38.5,8.0
13690,24,103,40.8,166.0
13692,4,87,38.7,14.0
13693,9,87,39.6,31.0
13695,15,90,40.2,93.0
13697,12,81,40.3,30.0
13699,4,87,38.9,18.0
13700,18,93,40.4,68.0
13702,21,95,41.0,135.0
13703,16,90,40.3,48.0
13705,21,104,40.3,147.0
13706,9,94,39.4,39.0
13707,13,94,40.3,58.0
13709,8,94,39.6,34.0
13711,13,89,40.3,40.0
13714,8,89,39.8,43.0
13715,30,106,41.0,177.0
13716,8,85,39.4,36.0
13720,25,94,40.7,142.0
13721,29,102,40.7,227.0
13727,29,107,40.6,210.0
13728,2,83,38.4,9.0
13730,25,111,41.1,192.0
13731,9,93,39.7,42.0
13734,5,84,39.2,13.0
13736,3,73,38.5,3.0
13743,6,84,39.4,20.0
13744,24,108,40.6,171.0
13745,15,99,40.3,77.0
13746,6,89,39.2,20.0
13747,3,83,38.5,8.0
13748,20,107,40.4,151.0
13749,8,86,39.5,21.0
13751,13,93,39.9,76.0
13753,17,100,40.2,120.0
13758,4,90,38.9,17.0
13760,27,108,40.7,220.0
13761,7,88,39.6,34.0
13764,8,93,39.5,35.0
13771,17,100,40.5,91.0
13772,28,111,41.0,241.0
13774,6,88,39.3,31.0
13776,21,102,40.5,113.0
13777,16,96,40.2,67.0
13778,8,93,39.5,31.0
13779,25,93,40.9,124.0
13782,5,86,38.9,22.0
13784,10,92,39.6,37.0
13785,18,93,40.7,109.0
13786,22,94,40.5,87.0
13787,6,88,39.2,25.0
13789,28,112,41.0,238.0
13799,4,80,38.6,17.0
13803,22,105,40.9,133.0
13804,10,85,39.8,26.0
13806,17,103,40.7,121.0
13811,3,84,38.3,10.0
13812,10,88,39.9,48.0
13813,16,101,40.2,84.0
13814,11,101,40.1,54.0
13815,22,109,40.5,148.0
13817,7,86,39.3,41.0
13819,15,92,40.3,64.0
13820,21,99,40.3,151.0
13821,4,80,39.0,8.0
13822,20,95,40.5,91.0
13830,18,90,40.1,85.0
13831,8,95,39.3,57.0
13832,13,87,39.9,75.0
13834,12,92,40.2,49.0
13835,11,95,39.9,66.0
13836,8,94,39.5,34.0
13838,6,92,39.5,26.0
13841,6,87,39.3,23.0
13843,21,101,40.5,117.0
13845,11,95,39.8,63.0
13847,4,88,39.1,20.0
13849,18,100,40.3,125.0
13855,22,93,40.8,141.0
13857,12,91,39.7,61.0
13858,13,98,40.3,82.0
13859,10,86,39.3,42.0
13860,11,85,40.1,35.0
13861,15,101,40.1,87.0
13862,17,91,40.2,62.0
13864,8,77,39.7,17.0
13867,7,88,39.7,27.0
13871,29,120,40.8,295.0
13877,25,113,40.9,213.0
13878,10,82,39.4,33.0
13880,15,85,40.2,44.0
13881,19,97,40.3,84.0
13882,8,87,39.8,37.0
13884,13,88,40.3,73.0
13885,7,96,39.7,36.0
13886,9,90,39.9,38.0
13887,19,95,40.5,82.0
13888,24,104,40.1,149.0
13889,25,105,40.7,194.0
13891,12,94,40.0,62.0
13897,17,83,40.6,46.0
13901,16,94,40.1,76.0
13903,11,96,40.1,47.0
13908,12,93,39.9,67.0
13909,29,99,41.0,217.0
13910,18,99,40.2,107.0
13913,2,92,38.4,7.0
13915,7,94,39.8,29.0
13920,28,108,40.9,216.0
13921,30,112,40.8,264.0
13924,18,94,40.4,98.0
13925,8,94,39.6,33.0
13926,29,110,40.5,264.0
13927,6,92,38.8,32.0
13928,10,87,39.8,32.0
13931,11,91,39.8,37.0
13932,8,84,39.7,38.0
13936,9,85,39.4,30.0
13939,7,89,39.5,24.0
13940,29,109,41.0,214.0
13942,28,105,40.6,217.0
13943,5,81,39.1,15.0
13948,5,89,39.2,23.0
13949,17,92,40.0,100.0
13950,30,107,41.0,209.0
13951,18,89,40.3,75.0
13952,19,111,40.5,153.0
13954,18,91,40.5,67.0
13957,16,96,40.2,84.0
13960,14,99,40.2,107.0
13962,8,95,39.3,34.0
13963,5,91,38.9,16.0
13964,17,100,40.4,99.0
13968,22,102,40.5,107.0
13970,28,111,41.0,231.0
13973,25,109,40.5,200.0
13974,26,109,40.4,178.0
13976,10,92,39.8,33.0
13979,14,91,40.3,77.0
13981,11,96,40.0,54.0
13988,10,87,39.7,32.0
13989,10,81,39.2,36.0
13993,26,106,40.7,167.0
13995,3,84,38.5,11.0
13996,20,91,40.4,78.0
13997,17,105,40.3,115.0
13998,5,79,39.2,15.0
14001,29,116,41.0,287.0
14002,26,104,40.7,147.0
14003,22,101,40.8,118.0
14006,7,88,39.4,26.0
14010,9,85,39.8,28.0
14014,2,89,38.2,9.0
14017,21,105,40.5,166.0
14022,18,96,40.1,85.0
14023,28,109,40.9,198.0
14024,19,101,40.4,141.0
14026,14,98,40.2,57.0
14027,30,108,40.9,194.0
14028,20,96,40.3,136.0
14029,21,101,40.7,112.0
14031,12,87,40.5,39.0
14034,22,101,40.3,129.0
14037,2,90,38.6,6.0
14040,24,100,40.7,153.0
14042,19,101,40.5,92.0
14045,15,91,40.3,59.0
14046,16,104,40.1,84.0
14047,11,80,39.8,18.0
14051,16,95,40.3,89.0
14052,19,97,40.5,91.0
14054,5,80,38.8,22.0
14055,4,88,38.9,12.0
14056,25,114,41.1,236.0
14059,11,95,40.1,48.0
14060,11,91,39.7,41.0
14061,19,113,40.8,153.0
14063,6,92,39.3,40.0
14066,8,79,39.4,20.0
14068,28,99,41.2,127.0
14073,7,83,39.2,16.0
14078,8,91,39.4,42.0
14079,11,85,40.0,45.0
14081,13,86,40.1,50.0
14082,27,105,40.7,157.0
14083,26,104,40.6,141.0
14089,20,86,40.5,65.0
14090,18,89,40.3,67.0
14099,5,80,39.0,15.0
14103,13,95,40.0,56.0
14104,11,91,40.1,68.0
14106,16,96,40.7,95.0
14107,3,81,38.4,11.0
14109,13,96,40.4,69.0
14111,30,116,41.3,268.0
14112,29,99,41.2,177.0
14114,6,86,39.3,16.0
14119,3,87,38.5,15.0
14120,15,98,40.2,81.0
14123,22,100,40.6,143.0
14132,25,108,40.9,172.0
14135,7,91,39.3,30.0
14139,15,98,40.4,90.0
14142,5,82,39.5,14.0
14144,23,99,40.6,105.0
14146,6,80,39.0,23.0
14148,16,102,40.1,104.0
14149,6,88,39.1,25.0
14150,27,102,41.0,137.0
14151,15,95,40.5,86.0
14153,10,95,39.7,47.0
14154,3,82,38.8,11.0
14155,10,95,39.8,57.0
14156,12,77,40.1,47.0
14158,28,108,40.7,193.0
14160,10,94,39.5,41.0
14166,6,84,39.3,29.0
14167,20,96,40.3,75.0
14171,22,107,40.7,157.0
14174,20,106,40.5,115.0
14175,6,88,39.5,28.0
14177,8,92,39.5,29.0
14180,10,88,39.8,44.0
14181,10,91,40.3,37.0
14182,12,90,40.2,44.0
14184,14,89,40.1,62.0
14185,22,105,40.6,146.0
14187,20,99,40.3,115.0
14189,3,92,38.4,14.0
14190,11,99,40.2,78.0
14191,29,108,40.8,250.0
14192,4,88,38.6,15.0
14193,27,104,40.7,141.0
14194,19,98,40.5,141.0
14195,24,98,40.6,176.0
14197,28,104,41.2,241.0
14208,10,91,39.9,44.0
14212,3,90,38.4,11.0
14213,20,93,40.4,86.0
14216,8,86,39.5,30.0
14217,10,91,40.1,40.0
14219,11,95,39.6,48.0
14220,15,93,40.1,56.0
14221,3,78,38.7,6.0
14222,16,91,40.4,91.0
14223,19,101,40.8,120.0
14224,13,90,39.8,55.0
14226,22,97,40.3,137.0
14227,27,107,40.8,212.0
14229,10,101,40.1,59.0
14231,13,92,39.8,66.0
14232,3,87,38.2,11.0
14233,22,100,40.6,143.0
14235,26,105,40.5,163.0
14239,25,99,41.3,142.0
14242,19,100,40.7,115.0
14244,5,87,39.0,14.0
14246,19,91,40.3,107.0
14248,13,89,40.0,75.0
14249,4,85,39.1,16.0
14250,19,94,40.7,87.0
14254,14,95,40.1,60.0
14255,20,99,40.4,96.0
14258,6,86,39.1,28.0
14261,18,97,39.9,112.0
14262,22,108,40.9,187.0
14263,15,99,40.4,66.0
14264,25,99,40.8,126.0
14265,7,94,39.7,41.0
14268,2,82,38.1,5.0
14271,10,92,39.7,61.0
14272,7,90,39.5,29.0
14274,4,87,39.1,15.0
14276,29,105,40.8,187.0
14277,5,87,39.4,14.0
14278,25,103,40.5,181.0
14279,19,92,40.5,84.0
14283,13,89,40.1,49.0
14284,6,94,39.1,38.0
14286,19,97,40.5,95.0
14287,29,104,40.9,163.0
14288,18,106,40.4,110.0
14289,20,90,40.3,75.0
14290,11,89,39.9,60.0
14293,10,90,39.8,44.0
14296,29,115,40.7,217.0
14297,7,93,39.8,32.0
14298,22,110,40.8,135.0
14300,21,106,40.4,135.0
14301,19,97,41.0,126.0
14302,12,100,40.0,71.0
14303,25,98,40.7,133.0
14306,9,97,40.0,51.0
14307,3,76,38.7,7.0
14310,24,104,41.0,151.0
14311,10,90,39.2,33.0
14313,23,98,40.9,156.0
14314,5,87,38.8,25.0
14321,4,85,39.0,15.0
14325,14,96,40.4,77.0
14326,7,85,39.2,31.0
14327,6,86,39.1,27.0
14329,12,91,40.2,57.0
14330,16,96,40.1,70.0
14331,23,102,40.7,146.0
14335,14,95,40.4,64.0
14336,15,98,40.2,67.0
14341,22,101,40.5,121.0
14342,23,104,40.8,182.0
14343,18,97,40.0,91.0
14346,28,114,40.7,199.0
14347,23,99,40.5,108.0
14348,7,90,39.5,25.0
14349,16,94,40.0,70.0
14351,25,108,40.5,159.0
14354,14,89,40.1,58.0
14358,12,92,39.9,54.0
14359,13,82,40.0,45.0
14362,3,80,38.6,14.0
14368,25,109,40.6,176.0
14370,9,93,39.6,41.0
14374,6,80,39.5,14.0
14375,27,105,40.6,150.0
14376,18,103,40.4,124.0
14377,22,102,40.6,148.0
14378,2,79,38.2,6.0
14385,10,92,39.9,47.0
14386,7,92,39.7,25.0
14387,25,116,40.6,177.0
14388,17,101,40.4,104.0
14389,19,98,40.4,110.0
14390,26,109,41.0,213.0
14393,6,88,39.1,22.0
14397,25,112,40.6,239.0
14398,12,98,39.9,71.0
14399,24,113,40.8,207.0
14400,28,98,40.9,134.0
14407,9,96,40.0,50.0
14409,24,110,40.9,202.0
14412,20,100,40.4,119.0
14413,15,96,39.9,106.0
14414,3,81,38.6,9.0
14417,20,107,40.3,141.0
14418,5,86,39.4,14.0
14419,16,101,40.3,83.0
14421,24,112,40.4,166.0
14425,13,94,39.9,60.0
14427,6,81,39.0,23.0
14428,17,95,40.3,74.0
14433,9,87,39.6,45.0
14437,12,88,40.0,55.0
14438,16,94,40.1,66.0
14440,7,97,39.5,39.0
14443,3,85,38.4,9.0
14447,29,107,40.9,224.0
14448,24,106,40.6,185.0
14449,18,109,40.6,141.0
14454,26,101,40.8,137.0
14455,19,98,40.1,76.0
14457,29,116,40.7,203.0
14458,29,109,40.8,217.0
14459,21,106,40.6,123.0
14460,24,104,40.9,171.0
14461,25,100,40.8,132.0
14462,13,91,39.8,68.0
14463,3,91,38.8,12.0
14464,29,113,40.8,195.0
14465,25,105,40.6,131.0
14467,28,110,40.5,200.0
14468,1,76,38.1,2.0
14472,20,93,40.4,82.0
14473,16,98,40.2,77.0
14475,28,101,40.9,137.0
14476,9,92,39.7,31.0
14478,12,96,39.9,60.0
14481,8,85,40.0,27.0
14482,11,90,39.7,53.0
14484,29,106,40.9,236.0
14485,11,78,40.0,24.0
14487,11,87,40.2,49.0
14489,30,114,40.9,219.0
14490,30,107,40.8,200.0
14491,18,102,40.4,142.0
14492,29,111,40.8,200.0
14497,14,103,39.9,78.0
14499,9,83,39.8,27.0
14501,12,96,40.0,60.0
14507,25,99,40.8,141.0
14513,3,85,39.0,13.0
14516,19,105,40.5,127.0
14517,19,100,40.9,95.0
14524,11,82,39.7,27.0
14525,19,96,40.6,86.0
14528,28,101,40.7,157.0
14531,20,108,40.3,125.0
14533,29,108,41.1,177.0
14534,24,105,40.5,141.0
14537,11,83,39.7,42.0
14540,9,86,39.8,42.0
14541,26,110,40.7,196.0
14545,29,101,40.6,214.0
14546,15,91,40.3,68.0
14549,23,106,40.6,133.0
14551,5,82,39.1,12.0
14552,5,86,38.6,22.0
14554,20,94,40.6,135.0
14555,24,99,40.9,160.0
14556,26,107,40.6,188.0
14557,22,99,40.4,109.0
14559,21,103,40.5,164.0
14563,28,106,40.7,208.0
14564,30,108,41.0,247.0
14566,29,111,40.8,203.0
14570,26,101,40.9,135.0
14571,22,104,40.6,120.0
14572,6,86,39.5,35.0
14573,24,108,40.8,193.0
14576,27,95,40.3,117.0
14578,13,94,39.8,55.0
14580,27,108,40.6,212.0
14583,21,99,40.7,131.0
14584,19,94,41.0,129.0
14586,15,95,39.9,71.0
14588,22,110,40.5,195.0
14591,22,105,40.6,148.0
14592,27,106,40.9,159.0
14594,14,87,40.5,43.0
14597,22,100,40.5,134.0
14600,4,88,38.9,19.0
14602,23,95,40.6,152.0
14604,27,102,40.5,162.0
14605,25,97,41.1,114.0
14609,10,98,40.0,54.0
14610,9,85,39.3,21.0
14611,28,110,40.8,174.0
14615,10,95,39.9,43.0
14616,21,102,40.5,147.0
14619,12,85,40.3,40.0
14620,18,97,40.4,86.0
14621,22,98,40.6,126.0
14625,23,99,40.7,151.0
14627,25,103,40.8,215.0
14628,11,84,40.1,38.0
14629,17,105,40.3,139.0
14631,19,96,40.3,93.0
14632,22,100,40.3,111.0
14636,27,110,40.6,180.0
14637,18,108,40.2,109.0
14638,2,84,38.1,5.0
14640,3,87,38.4,13.0
14641,20,102,40.8,115.0
14646,2,94,38.1,11.0
14649,3,85,38.4,13.0
14650,28,112,41.0,209.0
14651,19,94,40.4,72.0
14653,17,90,40.2,81.0
14654,27,107,40.9,193.0
14656,19,101,40.5,98.0
14657,16,85,40.5,72.0
14658,18,105,40.3,131.0
14660,17,88,40.0,46.0
14662,20,93,40.7,122.0
14667,25,110,40.5,222.0
14668,14,102,40.3,92.0
14673,17,94,40.4,90.0
14674,23,108,40.6,175.0
14677,29,108,40.9,223.0
14682,25,111,40.8,206.0
14684,13,95,40.2,64.0
14688,2,79,38.1,4.0
14690,6,83,39.3,22.0
14691,27,95,40.8,176.0
14692,3,82,38.8,8.0
14693,18,102,40.3,114.0
14695,24,92,40.5,104.0
14697,12,99,39.9,72.0
14698,5,85,39.4,12.0
14701,10,85,39.8,49.0
14703,20,94,40.1,78.0
14706,15,90,40.0,67.0
14707,22,99,40.6,138.0
14708,14,86,40.1,52.0
14710,19,105,40.2,122.0
14711,25,99,40.7,135.0
14713,30,117,41.1,223.0
14715,26,106,40.8,186.0
14719,9,89,39.1,36.0
14721,28,106,40.8,197.0
14722,2,84,38.7,7.0
14727,25,109,40.9,218.0
14728,16,91,40.4,53.0
14731,11,101,40.0,60.0
14733,11,92,40.1,64.0
14735,28,110,40.9,196.0
14737,27,109,40.6,196.0
14739,3,89,38.9,10.0
14744,14,90,40.0,89.0
14756,3,83,38.7,9.0
14757,17,90,40.7,54.0
14758,3,83,38.9,7.0
14761,15,94,40.5,60.0
14762,13,88,40.1,36.0
14765,8,75,39.3,28.0
14766,8,87,39.7,34.0
14770,26,103,40.5,140.0
14774,23,99,40.7,125.0
14775,6,91,39.2,25.0
14780,6,94,39.2,40.0
14781,4,86,38.8,17.0
14783,24,98,40.5,168.0
14785,28,110,40.7,166.0
14787,5,95,38.7,21.0
14789,9,94,39.5,49.0
14790,29,103,40.6,238.0
14791,17,92,40.4,65.0
14792,20,92,40.3,71.0
14793,16,96,40.5,69.0
14794,26,110,41.1,170.0
14801,14,94,40.2,84.0
14802,21,104,40.6,171.0
14806,5,86,39.3,22.0
14807,10,97,39.9,65.0
14809,14,105,40.1,87.0
14811,10,88,39.9,34.0
14814,18,103,40.4,94.0
14815,13,99,40.1,61.0
14816,10,96,39.7,45.0
14817,14,98,40.7,60.0
14822,9,84,40.1,29.0
14824,8,93,39.4,34.0
14825,11,97,40.1,82.0
14828,10,88,39.7,48.0
14830,17,99,40.2,73.0
14833,26,103,40.7,166.0
14835,16,96,40.3,83.0
14836,24,101,40.3,126.0
14839,20,103,40.4,133.0
14843,19,93,40.6,121.0
14845,5,72,39.3,3.0
14846,10,90,39.7,34.0
14847,20,94,40.5,137.0
14849,23,98,40.4,111.0
14853,18,99,40.8,87.0
14854,29,115,40.9,264.0
14856,16,99,40.3,102.0
14861,13,95,40.1,78.0
14862,24,95,40.9,142.0
14863,20,98,40.3,104.0
14866,18,99,40.3,87.0
14867,8,82,39.6,30.0
14871,9,97,39.6,42.0
14872,15,93,40.0,64.0
14877,13,96,40.0,84.0
14878,25,99,40.9,181.0
14879,22,102,40.6,139.0
14882,10,93,39.8,64.0
14883,7,86,39.2,36.0
14886,20,106,40.9,144.0
14891,11,87,39.9,33.0
14895,3,82,38.3,13.0
14896,11,91,40.1,46.0
14898,19,100,40.2,136.0
14899,12,99,39.9,54.0
14902,24,106,40.6,173.0
14903,24,105,40.6,166.0
14904,24,100,40.9,164.0
14907,20,104,40.6,145.0
14909,7,94,39.4,40.0
14910,12,87,40.0,51.0
14911,18,102,39.9,106.0
14912,6,90,39.2,35.0
14913,9,78,39.7,30.0
14914,2,83,38.2,6.0
14916,3,78,38.8,5.0
14921,14,88,40.5,65.0
14923,30,113,40.8,209.0
14926,22,108,40.6,138.0
14927,7,85,39.6,22.0
14929,29,116,40.7,260.0
14930,27,109,40.9,175.0
14932,27,103,40.8,146.0
14937,3,88,38.6,18.0
14938,7,91,39.1,30.0
14940,17,104,40.2,124.0
14944,6,78,39.3,19.0
14946,13,92,40.0,66.0
14950,23,105,40.5,127.0
14951,18,97,40.6,123.0
14953,14,87,39.9,47.0
14955,24,104,40.7,196.0
14956,26,112,40.4,174.0
14960,5,83,39.0,14.0
14963,24,107,40.5,206.0
14964,19,98,40.1,131.0
14965,20,101,40.6,158.0
14966,12,92,40.1,44.0
14970,16,95,40.5,74.0
14971,6,86,39.2,20.0
14973,16,95,40.2,65.0
14978,10,86,39.9,40.0
14981,19,95,40.8,85.0
14982,21,97,40.5,86.0
14983,20,95,40.8,130.0
14984,22,101,40.6,119.0
14986,24,91,40.5,78.0
14989,27,116,40.7,245.0
14991,9,91,39.6,44.0
14992,13,92,40.1,46.0
14993,11,98,39.9,60.0
14998,2,84,38.3,11.0
14999,18,92,40.5,98.0
