,Duration,Heart_Rate,Body_Temp,Calories
13375,5,82,39.1,18.0
13377,24,101,40.6,136.0
13378,27,107,40.6,169.0
13381,28,103,40.7,178.0
13383,27,106,40.8,183.0
13386,23,103,40.4,145.0
13389,3,84,38.3,11.0
13390,26,109,40.5,166.0
13393,22,103,40.3,138.0
13397,3,86,38.6,13.0
13401,23,110,40.7,161.0
13406,8,97,39.4,44.0
13409,25,111,40.6,183.0
13410,7,93,39.3,36.0
13415,30,105,41.0,195.0
13416,20,101,40.3,127.0
13418,20,104,40.7,114.0
13419,12,100,40.4,70.0
13421,23,108,40.5,149.0
13422,28,104,40.6,162.0
13424,27,107,40.9,167.0
13425,24,108,40.7,156.0
13426,16,94,40.1,80.0
13427,24,96,40.7,124.0
13428,13,87,40.2,55.0
13430,15,91,40.3,68.0
13431,2,86,38.1,8.0
13433,25,104,40.5,152.0
13434,18,103,40.2,103.0
13435,18,109,40.3,112.0
13436,6,82,39.2,27.0
13437,19,93,40.5,103.0
13438,15,105,40.4,98.0
13440,7,91,39.4,30.0
13441,15,93,40.2,70.0
13443,4,78,38.5,15.0
13444,21,101,40.4,113.0
13447,29,106,40.7,174.0
13449,27,103,40.7,149.0
13452,14,101,40.1,84.0
13453,9,84,39.6,35.0
13454,4,81,38.9,13.0
13457,4,91,38.9,21.0
13458,26,99,40.8,150.0
13461,23,104,41.0,150.0
13464,29,115,40.9,207.0
13466,19,97,40.7,99.0
13467,27,115,40.7,210.0
13469,9,96,39.7,52.0
13471,25,100,40.7,150.0
13472,18,95,40.6,88.0
13473,17,99,40.2,95.0
13475,29,108,40.8,199.0
13476,10,93,39.7,48.0
13478,4,87,39.1,17.0
13482,5,89,38.7,21.0
13483,28,108,40.8,196.0
13485,22,92,40.8,117.0
13488,23,107,40.9,147.0
13489,20,106,40.3,120.0
13491,17,100,40.4,96.0
13496,12,88,40.0,49.0
13497,16,89,40.7,69.0
13499,20,99,40.5,111.0
13500,11,94,39.7,53.0
13501,9,84,39.6,33.0
13505,3,86,38.2,12.0
13510,4,84,39.0,17.0
13512,8,87,39.2,35.0
13514,15,94,40.5,70.0
13515,27,110,40.7,190.0
13516,29,100,41.1,153.0
13517,27,109,40.6,189.0
13519,7,87,39.5,33.0
13520,2,79,38.3,7.0
13521,21,104,40.4,134.0
13528,4,86,38.8,17.0
13532,30,101,41.0,183.0
13533,17,97,40.1,89.0
13534,20,98,40.4,106.0
13539,13,84,40.1,50.0
13541,26,98,41.0,130.0
13545,23,109,40.9,147.0
13548,6,93,38.8,29.0
13549,24,110,40.5,160.0
13550,19,94,40.3,105.0
13552,26,107,41.0,156.0
13555,10,89,39.8,48.0
13557,23,100,40.7,138.0
13560,17,98,40.5,100.0
13561,16,96,40.4,85.0
13562,8,100,39.6,51.0
13572,20,105,40.6,125.0
13573,11,94,39.9,57.0
13575,21,99,40.3,113.0
13576,28,99,40.7,147.0
13577,8,90,39.5,41.0
13578,2,80,38.1,7.0
13579,29,112,40.9,215.0
13580,26,101,40.8,151.0
13581,17,89,40.4,71.0
13584,16,87,40.6,76.0
13586,5,92,39.1,25.0
13589,9,74,39.6,22.0
13590,26,104,41.0,155.0
13591,2,83,38.4,7.0
13592,22,101,40.9,140.0
13593,22,101,40.5,134.0
13594,19,102,40.8,111.0
13598,13,98,40.0,69.0
13601,24,105,40.7,161.0
13602,25,107,40.8,161.0
13612,25,109,40.7,164.0
13614,11,93,40.0,46.0
13615,8,86,39.2,37.0
13620,26,105,40.7,169.0
13624,24,106,40.7,156.0
13626,9,81,39.6,32.0
13627,21,108,40.8,142.0
13628,21,93,40.9,105.0
13629,4,81,39.3,13.0
13630,27,106,40.9,181.0
13631,28,118,40.8,202.0
13634,10,94,40.0,48.0
13635,13,100,40.1,70.0
13636,9,79,39.6,31.0
13639,9,82,39.6,35.0
13640,28,112,41.0,184.0
13642,3,85,38.5,12.0
13645,20,105,40.3,136.0
13648,30,117,41.3,232.0
13649,9,87,40.1,41.0
13650,16,94,40.5,84.0
13651,20,100,40.6,113.0
13652,22,100,40.4,120.0
13653,10,95,39.3,49.0
13654,19,94,40.5,98.0
13655,22,100,40.8,141.0
13657,5,82,39.0,18.0
13659,20,94,40.6,102.0
13660,12,87,39.9,52.0
13662,14,87,40.7,55.0
13664,4,89,38.8,16.0
13667,8,86,39.4,31.0
13668,17,95,40.5,96.0
13669,18,95,40.8,92.0
13674,2,81,38.5,7.0
13679,12,90,39.8,54.0
13680,3,93,38.4,16.0
13681,28,112,40.8,181.0
13683,14,93,40.2,74.0
13687,23,102,40.8,141.0
13689,5,82,39.1,22.0
13691,14,94,40.3,74.0
13694,6,83,39.1,23.0
13696,18,100,40.4,102.0
13698,24,110,40.7,161.0
13701,13,97,40.3,66.0
13704,23,106,40.6,138.0
13708,26,97,40.8,131.0
13710,14,91,39.9,66.0
13712,19,91,40.1,86.0
13713,16,105,40.0,98.0
13717,22,102,40.6,128.0
13718,9,87,39.4,37.0
13719,3,83,38.3,12.0
13723,17,100,40.8,94.0
13724,5,87,39.4,22.0
13725,27,106,40.7,185.0
13726,7,77,39.2,24.0
13729,7,88,39.1,31.0
13732,17,97,40.3,101.0
13733,25,99,40.5,126.0
13735,15,94,39.6,86.0
13737,7,86,39.6,34.0
13739,18,106,40.4,125.0
13740,23,99,40.6,129.0
13741,12,93,39.7,66.0
13742,5,85,39.1,21.0
13750,10,85,39.9,44.0
13752,8,97,40.1,46.0
13754,24,100,40.7,128.0
13755,15,95,40.2,86.0
13756,7,81,39.5,24.0
13757,12,82,39.6,45.0
13759,22,93,40.3,103.0
13762,19,98,40.6,109.0
13763,20,101,40.8,120.0
13765,25,104,40.4,146.0
13766,10,90,39.9,49.0
13767,19,104,40.6,118.0
13768,9,93,39.4,43.0
13769,15,90,40.1,65.0
13770,25,103,40.5,148.0
13773,20,93,40.5,95.0
13775,27,109,40.5,189.0
13780,6,90,39.4,30.0
13781,21,101,40.4,120.0
13788,22,100,40.7,124.0
13790,25,105,40.7,162.0
13791,19,93,40.5,103.0
13792,11,90,39.8,49.0
13793,18,91,40.7,90.0
13794,11,94,40.0,51.0
13795,3,79,38.4,9.0
13796,16,111,40.6,106.0
13797,22,102,40.3,118.0
13798,20,100,40.5,113.0
13800,19,97,40.4,107.0
13801,13,100,40.1,80.0
13802,4,80,38.8,15.0
13805,16,88,39.9,76.0
13807,21,101,40.7,121.0
13808,28,117,40.6,220.0
13809,25,102,40.9,140.0
13810,3,90,38.5,12.0
13816,25,105,40.6,157.0
13818,9,85,39.8,42.0
13823,28,103,41.2,184.0
13824,7,80,39.5,28.0
13826,26,104,40.8,151.0
13827,19,96,40.5,96.0
13829,18,100,40.5,101.0
13833,14,92,40.2,70.0
13837,7,83,39.3,31.0
13839,6,87,39.1,24.0
13840,13,90,40.0,63.0
13844,15,96,40.5,72.0
13846,14,98,40.4,72.0
13848,28,110,40.7,188.0
13850,7,84,39.6,30.0
13851,12,90,40.0,59.0
13852,9,84,40.0,34.0
13854,13,99,39.8,73.0
13856,8,93,39.7,42.0
13863,20,98,40.7,106.0
13865,2,82,38.3,8.0
13866,12,95,39.7,64.0
13868,20,110,40.3,140.0
13869,22,101,40.7,142.0
13870,20,95,40.5,95.0
13872,27,101,40.9,153.0
13873,16,96,40.2,92.0
13874,21,103,40.5,120.0
13876,16,90,40.3,68.0
13879,11,93,40.0,53.0
13883,3,85,38.6,12.0
13890,17,104,40.3,99.0
13892,22,101,40.5,126.0
13893,29,108,40.9,204.0
13894,26,113,40.7,181.0
13895,29,103,40.8,162.0
13896,23,101,40.4,145.0
13898,30,110,40.8,223.0
13899,9,88,39.7,37.0
13900,24,99,40.3,137.0
13902,30,112,41.2,209.0
13904,13,99,40.1,68.0
13905,20,98,40.4,111.0
13906,17,88,40.3,82.0
13907,11,91,40.1,52.0
13911,8,83,39.4,30.0
13912,14,88,40.4,55.0
13914,5,85,38.7,20.0
13916,11,86,40.1,44.0
13917,5,85,39.2,19.0
13918,27,109,40.7,179.0
13919,11,88,39.7,44.0
13922,16,96,40.5,81.0
13923,10,92,40.1,53.0
13929,22,113,40.1,154.0
13930,22,103,40.5,131.0
13933,19,102,40.6,108.0
13934,15,90,40.6,63.0
13935,16,99,40.1,89.0
13937,20,97,40.4,103.0
13944,4,76,39.0,11.0
13945,19,100,40.3,100.0
13946,28,113,41.2,210.0
13947,16,86,40.3,64.0
13953,9,91,40.0,37.0
13955,18,100,39.9,108.0
13956,5,94,39.2,27.0
13958,10,96,39.3,57.0
13959,16,99,40.6,82.0
13961,12,87,39.9,49.0
13965,6,88,39.2,27.0
13966,29,104,40.8,184.0
13967,17,99,40.0,91.0
13969,27,114,40.6,190.0
13971,9,88,39.5,39.0
13972,22,106,40.8,142.0
13975,28,104,41.0,166.0
13977,18,101,40.4,105.0
13978,28,106,40.9,168.0
13980,20,101,40.4,105.0
13983,6,85,39.2,26.0
13984,13,94,40.1,71.0
13985,5,83,39.0,18.0
13986,10,98,39.7,50.0
13987,16,85,40.6,62.0
13990,20,94,40.4,105.0
13991,12,98,40.4,64.0
13992,22,99,40.8,131.0
13994,10,90,39.7,44.0
13999,6,91,39.2,28.0
14000,26,106,40.6,155.0
14004,27,113,40.7,181.0
14005,27,105,41.0,170.0
14007,4,84,39.2,15.0
14008,17,105,40.2,101.0
14009,27,111,40.7,182.0
14011,26,109,40.7,172.0
14012,20,99,40.4,107.0
14013,2,74,38.1,7.0
14015,12,88,40.1,53.0
14016,23,100,40.8,121.0
14018,22,104,40.7,130.0
14019,11,89,40.2,49.0
14020,28,105,40.8,191.0
14021,16,101,40.5,94.0
14030,4,82,38.4,17.0
14032,20,100,40.5,107.0
14033,14,94,40.3,69.0
14035,29,112,41.0,210.0
14036,13,96,40.1,75.0
14038,23,91,40.7,114.0
14039,20,95,40.5,102.0
14043,24,108,40.8,155.0
14044,5,86,39.2,20.0
14048,22,101,40.8,141.0
14049,11,91,40.0,53.0
14050,20,98,40.6,106.0
14053,4,75,39.7,12.0
14057,30,113,40.8,225.0
14058,26,99,41.1,144.0
14062,3,84,38.6,11.0
14064,6,80,39.3,18.0
14065,24,105,40.8,162.0
14067,7,87,39.5,29.0
14069,12,82,39.7,45.0
14070,7,91,39.3,31.0
14071,27,109,40.5,181.0
14072,9,91,39.8,40.0
14074,17,97,40.2,87.0
14075,26,106,40.6,181.0
14076,6,81,39.5,20.0
14077,4,81,38.8,13.0
14080,13,87,40.1,55.0
14084,14,88,40.1,58.0
14085,28,109,41.0,198.0
14086,18,107,40.4,109.0
14087,24,100,40.6,130.0
14088,16,84,40.0,74.0
14091,24,93,41.0,133.0
14092,23,94,40.3,116.0
14093,5,84,39.1,21.0
14094,25,110,40.8,179.0
14095,6,85,39.2,26.0
14096,3,82,38.5,11.0
14097,27,110,40.9,184.0
14098,26,99,41.0,135.0
14100,10,91,39.9,48.0
14101,24,100,40.2,135.0
14102,7,91,39.1,30.0
14105,25,103,40.5,161.0
14108,8,85,39.6,36.0
14110,25,113,40.8,171.0
14113,2,82,38.5,8.0
14115,3,86,38.8,14.0
14116,18,94,40.3,89.0
14117,24,102,40.8,157.0
14118,18,99,40.6,96.0
14121,27,107,40.9,175.0
14122,27,110,40.4,180.0
14124,18,98,40.3,106.0
14125,14,90,40.1,58.0
14126,8,91,39.6,42.0
14127,8,92,40.0,37.0
14128,15,96,40.3,76.0
14129,23,105,40.5,141.0
14130,18,101,40.5,101.0
14131,17,93,40.2,80.0
14133,13,88,40.3,53.0
14134,20,94,40.3,116.0
14136,30,116,40.9,222.0
14137,19,101,40.5,109.0
14138,9,82,39.8,34.0
14140,18,99,40.8,100.0
14141,5,81,38.8,18.0
14143,14,105,40.1,87.0
14145,4,87,38.9,19.0
14152,20,111,40.5,147.0
14157,7,81,39.5,27.0
14159,20,105,40.3,115.0
14161,2,76,38.7,6.0
14162,22,94,40.4,111.0
14165,23,104,40.3,139.0
14168,14,81,40.1,53.0
14169,13,93,39.7,72.0
14170,24,103,41.2,156.0
14172,9,89,39.6,44.0
14173,2,90,38.3,9.0
14176,20,103,40.5,120.0
14178,21,97,40.9,109.0
14179,18,105,40.4,119.0
14183,19,93,40.3,89.0
14186,18,95,40.0,86.0
14188,28,117,41.0,210.0
14196,16,96,40.5,78.0
14199,5,84,38.9,21.0
14200,17,93,40.2,85.0
14201,22,99,40.8,125.0
14202,18,100,40.1,100.0
14203,5,96,38.6,27.0
14204,28,114,40.7,210.0
14205,29,110,40.8,196.0
14206,20,104,40.3,124.0
14207,23,98,40.3,129.0
14209,10,79,40.0,39.0
14210,19,97,40.4,100.0
14211,24,105,40.7,155.0
14214,21,109,40.4,147.0
14215,6,83,39.4,20.0
14218,8,82,39.8,30.0
14225,25,112,40.7,167.0
14228,19,101,40.3,104.0
14230,28,115,40.6,214.0
14234,12,93,39.8,61.0
14236,22,108,40.5,140.0
14237,21,110,40.2,136.0
14238,8,82,39.6,28.0
14240,19,100,40.3,98.0
14243,26,107,41.1,168.0
14245,10,94,39.9,57.0
14247,27,101,41.1,149.0
14251,27,107,40.8,168.0
14252,30,108,40.5,204.0
14253,27,102,40.8,166.0
14256,3,80,38.3,11.0
14259,27,108,41.1,184.0
14260,7,94,39.6,37.0
14266,26,100,40.9,142.0
14267,17,96,40.0,84.0
14269,28,107,40.8,172.0
14270,6,81,38.9,24.0
14273,25,109,40.5,174.0
14280,8,90,39.6,34.0
14281,12,97,40.3,61.0
14282,15,98,40.6,87.0
14285,7,88,39.5,29.0
14291,10,88,39.7,41.0
14292,8,92,39.8,38.0
14294,26,110,40.7,163.0
14295,24,100,40.9,141.0
14299,27,110,40.8,188.0
14304,5,83,39.1,20.0
14309,15,93,39.8,74.0
14312,19,103,40.5,110.0
14315,4,84,38.7,16.0
14316,21,105,40.3,144.0
14317,26,108,40.8,170.0
14318,10,93,39.8,51.0
14319,8,88,39.5,31.0
14320,12,97,39.9,67.0
14322,14,100,40.5,85.0
14323,20,103,40.3,114.0
14324,9,90,39.4,43.0
14328,18,105,39.9,108.0
14332,30,102,40.9,188.0
14333,28,107,40.9,172.0
14334,21,100,40.7,117.0
14337,24,107,40.7,161.0
14338,10,94,39.6,56.0
14339,17,95,40.3,94.0
14340,5,84,39.3,20.0
14344,7,88,39.4,34.0
14345,23,104,40.6,137.0
14350,12,91,40.0,48.0
14352,6,84,39.3,26.0
14353,27,111,40.7,185.0
14355,29,112,41.1,212.0
14356,27,111,40.6,185.0
14357,23,103,40.2,145.0
14360,18,100,40.5,112.0
14361,19,101,40.5,117.0
14363,18,102,40.4,107.0
14364,30,118,41.0,240.0
14365,15,96,40.6,74.0
14366,4,87,38.6,19.0
14367,16,96,40.3,81.0
14369,29,116,40.7,204.0
14371,21,97,40.7,115.0
14372,16,98,40.4,93.0
14373,3,95,38.3,17.0
14380,3,88,39.0,12.0
14381,23,112,40.7,156.0
14383,11,98,40.3,59.0
14384,9,88,39.7,37.0
14391,5,81,38.9,20.0
14392,8,81,39.5,27.0
14394,26,101,41.0,144.0
14395,29,108,40.9,186.0
14396,13,94,40.3,63.0
14401,3,88,38.5,13.0
14402,28,100,40.6,172.0
14403,19,108,40.5,119.0
14404,5,82,39.1,19.0
14405,19,109,40.1,123.0
14406,15,91,40.2,77.0
14408,28,121,41.1,224.0
14411,30,105,40.7,182.0
14415,24,104,40.8,144.0
14416,20,103,40.6,114.0
14420,2,82,38.7,9.0
14422,12,94,39.7,58.0
14423,11,97,39.9,55.0
14424,16,99,40.4,96.0
14426,18,98,40.5,96.0
14429,28,106,40.7,169.0
14430,4,79,38.9,13.0
14431,10,96,39.4,55.0
14432,2,81,38.1,7.0
14434,29,101,41.0,160.0
14435,13,102,40.1,85.0
14436,29,102,41.2,189.0
14439,23,104,40.9,135.0
14441,30,110,41.2,215.0
14442,28,100,40.4,159.0
14444,3,79,38.5,9.0
14445,25,104,40.8,164.0
14446,20,114,40.3,134.0
14450,15,91,40.5,70.0
14451,7,88,39.2,28.0
14452,10,91,39.6,47.0
14453,25,101,40.7,153.0
14456,21,98,40.2,121.0
14466,24,98,40.7,140.0
14469,29,117,40.4,232.0
14470,11,99,40.1,63.0
14471,5,85,39.1,22.0
14474,6,88,39.2,27.0
14477,3,80,38.6,13.0
14479,5,88,39.6,21.0
14480,20,102,40.4,115.0
14483,25,104,40.4,142.0
14486,29,109,40.3,187.0
14488,21,104,40.9,135.0
14493,5,80,39.0,18.0
14494,18,91,40.5,78.0
14495,3,87,38.7,13.0
14496,27,105,41.0,178.0
14498,11,77,40.0,33.0
14500,26,102,40.7,148.0
14502,3,82,38.7,10.0
14503,3,80,38.2,11.0
14504,8,87,39.9,34.0
14505,15,97,40.1,81.0
14506,2,86,38.3,8.0
14508,9,97,39.8,50.0
14509,20,98,40.7,108.0
14510,4,86,39.4,16.0
14511,26,102,40.9,150.0
14512,23,106,40.9,147.0
14514,8,89,39.8,36.0
14518,9,93,39.8,45.0
14519,29,108,41.3,202.0
14520,5,78,39.1,16.0
14521,18,97,40.1,104.0
14522,21,107,40.4,131.0
14523,15,98,40.3,80.0
14526,9,87,39.7,36.0
14527,22,92,40.5,111.0
14529,19,105,40.7,120.0
14530,27,105,40.8,155.0
14532,3,81,38.3,10.0
14535,19,103,40.5,113.0
14536,23,106,40.5,156.0
14538,17,107,40.1,102.0
14542,2,88,38.1,9.0
14543,8,88,39.4,40.0
14544,10,91,40.1,51.0
14547,19,92,40.6,88.0
14548,8,97,39.7,41.0
14550,6,74,39.2,16.0
14553,20,91,40.7,93.0
14558,25,101,40.8,148.0
14560,2,83,38.2,8.0
14561,23,103,40.8,151.0
14562,7,88,39.3,29.0
14565,28,109,40.5,190.0
14567,8,82,39.6,28.0
14569,25,100,40.7,141.0
14574,22,103,40.8,127.0
14575,6,87,39.3,26.0
14577,19,99,40.5,102.0
14579,2,82,38.3,7.0
14581,8,80,39.5,30.0
14582,26,107,41.0,177.0
14585,22,104,40.7,131.0
14587,25,101,41.1,144.0
14589,24,91,40.5,117.0
14590,20,99,40.2,111.0
14593,29,101,41.0,158.0
14595,9,88,39.7,40.0
14596,7,80,39.9,25.0
14598,7,83,39.4,24.0
14599,10,80,40.1,41.0
14601,26,105,41.2,157.0
14603,30,110,40.9,196.0
14606,23,95,40.7,117.0
14607,2,87,38.2,9.0
14608,21,99,40.6,112.0
14612,21,104,40.6,118.0
14613,4,77,38.8,16.0
14614,16,86,40.3,67.0
14617,11,93,39.3,53.0
14618,17,101,40.2,104.0
14622,14,101,40.2,80.0
14623,29,104,40.7,190.0
14624,26,104,40.8,173.0
14626,12,97,39.9,62.0
14630,3,87,38.5,12.0
14633,21,99,40.5,113.0
14634,20,92,40.2,105.0
14635,5,83,38.8,20.0
14639,12,89,40.1,50.0
14642,3,78,38.4,12.0
14643,23,105,40.8,145.0
14644,7,84,39.6,31.0
14645,8,95,39.6,41.0
14647,13,99,39.9,66.0
14648,19,103,40.3,110.0
14652,10,90,39.9,45.0
14655,9,89,39.4,38.0
14659,20,103,40.6,129.0
14661,23,96,40.6,112.0
14663,2,74,38.2,6.0
14664,6,87,39.3,27.0
14665,5,88,39.0,21.0
14666,16,95,40.3,87.0
14670,10,95,40.0,51.0
14671,25,102,40.7,142.0
14672,7,87,39.3,32.0
14675,5,85,39.1,23.0
14678,3,83,38.7,12.0
14679,6,82,39.2,22.0
14680,22,115,40.8,165.0
14681,10,95,39.8,53.0
14683,9,86,39.6,38.0
14685,8,89,40.1,38.0
14686,7,97,39.7,35.0
14687,29,104,41.1,186.0
14689,15,96,40.3,83.0
14694,8,88,39.4,33.0
14696,20,102,40.4,131.0
14699,23,111,40.5,163.0
14700,16,93,39.8,78.0
14702,5,97,39.6,26.0
14704,15,95,40.3,82.0
14705,13,104,39.6,89.0
14709,13,90,39.9,57.0
14712,25,111,40.9,177.0
14714,4,83,38.6,17.0
14716,15,104,40.2,88.0
14717,25,109,40.2,185.0
14718,22,107,40.6,144.0
14720,7,92,39.0,31.0
14723,11,84,40.1,43.0
14724,4,86,39.0,17.0
14725,12,95,40.4,58.0
14726,8,95,39.6,42.0
14729,26,100,40.9,142.0
14730,28,108,40.7,189.0
14734,24,102,40.6,145.0
14736,24,104,40.6,152.0
14738,24,107,40.7,142.0
14740,26,102,41.1,164.0
14741,25,104,40.7,169.0
14742,3,87,38.7,14.0
14743,16,99,40.2,84.0
14745,7,94,39.2,34.0
14746,24,106,40.6,148.0
14747,27,100,41.0,161.0
14748,11,85,39.9,42.0
14750,7,91,39.6,30.0
14751,9,85,39.6,38.0
14752,19,96,40.7,100.0
14754,9,89,39.9,47.0
14755,23,96,40.5,114.0
14759,21,105,40.6,139.0
14760,13,97,39.8,71.0
14763,19,92,40.6,95.0
14764,6,94,39.5,28.0
14767,23,105,40.5,155.0
14768,24,101,41.1,132.0
14769,22,100,40.7,125.0
14771,22,106,40.3,129.0
14772,17,102,39.9,104.0
14773,29,107,40.8,205.0
14776,23,100,40.6,123.0
14777,21,97,40.7,116.0
14778,17,99,40.3,96.0
14779,11,96,39.8,57.0
14782,20,94,40.6,95.0
14784,29,113,40.4,218.0
14786,2,75,38.2,5.0
14788,19,95,40.6,92.0
14795,24,114,40.5,174.0
14796,14,104,40.3,88.0
14797,9,87,39.6,40.0
14798,3,82,38.5,13.0
14799,22,99,40.4,137.0
14800,29,113,40.8,219.0
14803,24,109,40.7,163.0
14804,13,100,40.0,81.0
14805,8,94,39.4,40.0
14808,6,91,39.3,26.0
14810,11,86,39.5,47.0
14812,19,96,40.6,104.0
14813,4,93,38.8,19.0
14818,15,87,40.1,60.0
14819,22,96,40.9,113.0
14820,19,98,40.2,105.0
14821,20,91,40.6,93.0
14823,22,104,40.9,131.0
14826,18,95,40.3,98.0
14827,4,92,39.0,21.0
14829,23,103,40.3,130.0
14831,23,98,41.0,124.0
14832,21,97,40.3,123.0
14834,5,80,38.9,16.0
14837,29,107,40.9,180.0
14838,3,80,38.7,10.0
14840,22,102,40.5,122.0
14841,4,85,39.2,16.0
14842,20,96,40.5,94.0
14844,23,99,40.4,133.0
14848,3,77,38.7,11.0
14850,6,85,39.2,23.0
14851,18,102,40.1,109.0
14852,10,97,39.9,55.0
14855,5,80,39.2,17.0
14857,21,100,40.4,134.0
14858,5,90,39.3,25.0
14859,8,93,39.8,39.0
14860,16,101,40.3,89.0
14864,17,102,40.4,99.0
14865,18,98,40.3,99.0
14868,8,89,39.6,35.0
14869,2,85,38.1,8.0
14870,18,91,40.1,99.0
14873,17,95,40.3,102.0
14874,5,84,39.4,20.0
14875,25,117,40.5,203.0
14876,3,81,38.5,11.0
14880,8,89,39.9,36.0
14881,17,97,40.2,86.0
14884,19,98,40.6,99.0
14885,17,99,40.6,90.0
14887,6,85,39.1,22.0
14888,14,101,40.2,91.0
14889,24,99,40.6,132.0
14890,8,80,39.6,27.0
14892,21,99,40.8,115.0
14893,23,90,40.5,98.0
14897,4,83,38.6,15.0
14901,23,111,40.7,161.0
14905,26,105,40.8,171.0
14906,20,97,40.6,113.0
14908,10,99,39.8,53.0
14915,29,112,40.8,212.0
14917,18,96,40.2,104.0
14918,17,97,40.5,87.0
14919,6,94,39.5,33.0
14920,22,95,40.4,105.0
14922,16,91,40.5,80.0
14924,29,111,41.0,199.0
14925,24,101,40.3,139.0
14928,18,100,40.5,97.0
14931,25,109,41.0,175.0
14933,23,102,40.3,139.0
14934,19,108,40.6,122.0
14935,11,91,39.8,49.0
14936,9,87,39.4,36.0
14939,2,83,38.4,7.0
14941,14,99,40.2,80.0
14942,1,71,38.1,2.0
14943,18,96,40.2,96.0
14945,19,108,40.3,129.0
14947,5,87,39.3,20.0
14948,7,79,39.6,23.0
14949,12,89,39.9,52.0
14952,18,102,40.4,109.0
14954,25,102,40.6,148.0
14957,27,104,40.5,164.0
14958,11,94,39.6,53.0
14959,10,101,39.5,56.0
14961,5,83,39.0,21.0
14962,8,85,39.5,31.0
14967,10,96,39.9,53.0
14968,4,81,38.5,13.0
14969,16,105,40.1,97.0
14972,28,104,40.9,162.0
14974,21,107,40.6,142.0
14975,17,96,40.4,90.0
14976,30,116,40.9,221.0
14977,14,104,40.2,86.0
14979,17,96,40.7,84.0
14980,3,81,38.6,10.0
14985,4,78,39.1,13.0
14987,23,102,40.7,131.0
14988,22,110,40.7,143.0
14990,19,96,40.3,89.0
14994,10,94,39.8,52.0
14995,11,92,40.4,45.0
14996,6,85,39.2,23.0
14997,16,90,40.1,75.0
